"","time","msimpson","mraoQ","mfred","mfric","mfeve","mfspe","mfdis","mfdiv","mfori","mTaxRich","sd.simpson","sd.raoQ","sd.fred","sd.fric","sd.feve","sd.fspe","sd.fdis","sd.fdiv","sd.fori","sd.TaxRich","n.fric","se.simpson","se.raoQ","se.fred","se.fric","se.feve","se.fspe","se.fdis","se.fdiv","se.fori","se.TaxRich","lower.ci.simpson","upper.ci.simpson","lower.ci.raoQ","upper.ci.raoQ","lower.ci.fred","upper.ci.fred","lower.ci.fric","upper.ci.fric","lower.ci.feve","upper.ci.feve","lower.ci.fspe","upper.ci.fspe","lower.ci.fdis","upper.ci.fdis","lower.ci.fdiv","upper.ci.fdiv","lower.ci.fori","upper.ci.fori","lower.ci.TaxRich","upper.ci.TaxRich"
"37","35",0.971597751320565,0.687323425876734,0.284274325443831,0.824999770374734,0.673966333333333,0.473097974142195,0.564552079383227,0.744579441514358,0.382715994355235,129.666666666667,0.00577996843614612,0.0101913226550553,0.00585669834363524,0.0474238289545119,0.0144101717315698,0.0234619049399785,0.0225218813194181,0.0386864207485372,0.0352492576526398,8.02080627701064,3,0.0033370663325165,0.0058839628782945,0.00338136636526024,0.0273801604128902,0.00831971652829059,0.013545737132798,0.0130030142424228,0.0223356154331511,0.0203511683944861,4.63081466314993,0.957239513755608,0.985955988885522,0.662006776936695,0.712640074816772,0.269725480222061,0.298823170665601,0.707192448433234,0.942807092316234,0.638169482302142,0.709763184364525,0.414815371291293,0.531380576993097,0.508604624658095,0.620499534108359,0.648477044800277,0.84068183822844,0.295151984109108,0.470280004601361,109.741879315301,149.591454018033
"38","36",0.96942947396899,0.693348939904015,0.276080534064976,0.724381730799028,0.673718333333333,0.486533734666733,0.585639911333396,0.764666060643751,0.37591654461045,129.333333333333,0.00799360972688349,0.0210274689440508,0.0181033322906374,0.0443308866269908,0.0176479866934825,0.0301806412358789,0.0379729007641134,0.0231092196519158,0.0415126884125757,7.50555349946513,3,0.00461511272761299,0.0121402148552242,0.0104519637712287,0.0255944493275079,0.010189069868137,0.0174248013418502,0.0219236644780718,0.0133421141867958,0.0239673618297856,4.33333333333333,0.949572246593425,0.989286701344556,0.641113811317439,0.74558406849059,0.231109363613456,0.321051704516495,0.614257703533592,0.834505758064464,0.629878304051586,0.717558362615081,0.411560865607879,0.561506603725587,0.491309996520709,0.679969826146083,0.707259576617305,0.822072544670196,0.27279330980863,0.47903977941227,110.688504837752,147.978161828914
"39","37",0.961560875414823,0.711432859378858,0.250128016035965,0.753097688849085,0.679474666666667,0.530549593732886,0.636973226283228,0.810993468247374,0.396790591276632,128.333333333333,0.00978312246793371,0.00863247182237795,0.00774394594016981,0.0508499078064684,0.00490673479345816,0.0261229765525237,0.031067392782457,0.0143587976570845,0.0413974945140354,7.76745346515403,3,0.00564828839037661,0.00498395993042177,0.00447096927314695,0.0293582079603322,0.00283290465384517,0.0150821075446339,0.0179367675859714,0.0082900556925571,0.0239008546014544,4.48454134902457,0.937258251953557,0.985863498876089,0.689988610579267,0.732877108178449,0.230890987888233,0.269365044183697,0.626779515228009,0.87941586247016,0.66728566172468,0.691663671608653,0.465656522535592,0.59544266493018,0.559797544266567,0.71414890829989,0.775324237492019,0.84666269900273,0.293953513982339,0.499627668570924,109.037909256278,147.628757410388
"40","38",0.975807673168163,0.698640287071079,0.277167386097085,0.765055911824006,0.667095666666667,0.495636715441153,0.596264134438665,0.750518423871908,0.397550566569142,130.666666666667,0.00225772185153736,0.0196542112873162,0.0174519527463965,0.0549640950923611,0.0205334580705086,0.031006259321652,0.0444203781150243,0.0268426028588834,0.0210911050041072,8.38649708360608,3,0.0013034963187404,0.0113473641774418,0.0100758896160166,0.0317335350973389,0.011854997544402,0.0179014721659191,0.0256461172622142,0.0154975839863266,0.012176955151628,4.84194634877798,0.970199181174117,0.98141616516221,0.649816519617547,0.74746405452461,0.233814332136077,0.320520440058093,0.628517530412841,0.901594293235172,0.616087729121072,0.718103604212261,0.418612897359927,0.572660533522378,0.485917797992925,0.706610470884406,0.683837701828618,0.817199145915197,0.345157357245954,0.449943775892331,109.833452991797,151.499880341537
"41","39",0.973136749307774,0.707725023157094,0.26541172615068,0.756921941920961,0.672748333333333,0.502194993198975,0.603578878074439,0.780261527155928,0.406269425884742,126,0.00927412948022237,0.0225554107458465,0.0132963456332884,0.0181997710783978,0.052900177696614,0.0312783818803673,0.0399317939932037,0.0425239764331064,0.0297434208897078,6.08276253029822,3,0.00535442115190583,0.0130223724657971,0.00767664873061739,0.0105076427313025,0.0305419318333191,0.018058582198446,0.0230546320112008,0.0245512292406673,0.0171723720572932,3.51188458428425,0.950098534522298,0.99617496409325,0.651694276719318,0.76375576959487,0.232381772534561,0.298441679766798,0.71171120423989,0.802132679602032,0.541337006958881,0.804159659707786,0.424495185207426,0.579894801190523,0.504382802718076,0.702774953430801,0.674626113644866,0.88589694066699,0.332382672376156,0.480156179393327,110.889580206864,141.110419793136
"42","4",0.973395805758851,0.703847744234788,0.269548061524063,0.758703334734857,0.664324,0.501618374617606,0.605111649824389,0.769539080020361,0.397202266982968,130.666666666667,0.00262149548647902,0.0110228437932396,0.00886589823074828,0.0765832607507174,0.0201706806032915,0.0254080834524841,0.0309354921331988,0.0599970893738862,0.0285700890553496,3.78593889720018,3,0.00151352112479805,0.00636404183126209,0.00511872873013035,0.044215366209846,0.0116455478760483,0.0146693638208842,0.0178606147106159,0.0346393357006072,0.0164949486068776,2.185812841434,0.966883649959705,0.979907961557996,0.676465482277268,0.731230006192307,0.24752394938052,0.291572173667605,0.568459968615191,0.948946700854523,0.614217251641693,0.714430748358307,0.438501196329991,0.564735552905222,0.528263627184754,0.681959672464024,0.620498047711435,0.918580112329286,0.326230231332509,0.468174302633427,121.261873077749,140.071460255584
"43","40",0.970268376785541,0.691104494218972,0.279163882566569,0.805160299236137,0.683836333333333,0.49139307107879,0.589276335490973,0.762656982506087,0.367121742949642,135,0.0178845739104021,0.0317447947418703,0.0143415446196012,0.0380031928804032,0.010486116217806,0.0326991085198144,0.0395890202516429,0.061425195600118,0.0317020908993267,4,3,0.0103256635615124,0.0183278657895882,0.00828009464672181,0.0219411536395661,0.00605416202110399,0.0188788391061756,0.0228567314992396,0.0354638532147535,0.0183032107146002,2.3094010767585,0.925840632276125,1.01469612129496,0.612246052448918,0.769962935989026,0.243537510732267,0.31479025440087,0.710755134635005,0.899565463837268,0.657787376586885,0.709885290079782,0.410163982464103,0.572622159693478,0.49093175731262,0.687620913669327,0.610068337664194,0.915245627347981,0.288369383405287,0.445874102493996,125.063449152999,144.936550847001
"44","41",0.974520490678434,0.694444977207716,0.280075513470717,0.796080034042006,0.658856,0.47392778020893,0.569789308217436,0.729168924583896,0.390124160443976,132,0.00436537518077171,0.0146528933339098,0.0161802124065859,0.00949561149844901,0.0135802134003851,0.0386168930039463,0.048876383551258,0.0579204771734339,0.0223720928971151,1.73205080756888,3,0.00252035053573226,0.00845985191073972,0.00934164998848768,0.00548229385474964,0.00784053986236492,0.0222954735710954,0.0282187932003342,0.0334404030876737,0.0129165338564847,1,0.96367629756594,0.985364683790928,0.658045172290696,0.730844782124737,0.239881637647387,0.320269389294048,0.772491627422578,0.819668440661433,0.625120879758486,0.692591120241514,0.3779980999872,0.569857460430661,0.448373640623783,0.69120497581109,0.585286482954795,0.873051366212998,0.334548800787471,0.445699520100482,127.697347270251,136.302652729749
"45","42",0.962126886808422,0.713145527790526,0.248981359017896,0.762057704604467,0.676817333333333,0.539220661422097,0.641322307836606,0.837165164822848,0.410838865225879,130.666666666667,0.0210938932130839,0.00274515063996018,0.0183869226072375,0.0182658126989803,0.0247342641963195,0.0372083429560404,0.0292287049119705,0.024307561448937,0.020544613179593,2.51661147842358,3,0.0121785649248312,0.00158491346094709,0.0106156947168574,0.0105457718787236,0.0142803340919524,0.0214822468217699,0.0168752006489903,0.0140339771458871,0.0118614379496347,1.45296631451356,0.909726751190166,1.01452702242668,0.706326195561365,0.719964860019686,0.203305711166223,0.29465700686957,0.716682910443162,0.807432498765772,0.61537401487086,0.738260651795807,0.446790013493257,0.631651309350936,0.568714179699158,0.713930435974054,0.776781834746855,0.897548494898841,0.359803216853129,0.461874513598629,124.415057187291,136.918276146042
"46","43",0.978690603834937,0.711650792524418,0.267039811310519,0.738484667749073,0.68724,0.490468727966135,0.589070977361604,0.768945996450686,0.385322294349403,128.333333333333,0.00371526449194571,0.0190904538871013,0.0157985429011973,0.0800211375422344,0.0143433448330576,0.0527812403841283,0.0739303756394609,0.0520747216367523,0.0101688256231916,11.3724814061547,3,0.00214500895453551,0.0110218786906701,0.00912129299681013,0.0462002253008691,0.00828113400044543,0.0304732633439388,0.0426837222767329,0.0300653545549537,0.00587097421089204,6.5659052011974,0.969461375201367,0.987919832468506,0.664227476089039,0.759074108959796,0.227794055098949,0.306285567522089,0.539701142243248,0.937268193254897,0.651609156187562,0.722870843812438,0.359352858254963,0.621584597677308,0.405417743191751,0.772724211531457,0.639585216603929,0.898306776297443,0.360061531134619,0.410583057564186,100.082523396125,156.584143270542
"47","44",0.966828089199226,0.691704396242962,0.275123692956263,0.793979833525532,0.671386,0.492107353806775,0.579747839483064,0.784190963438701,0.402868674916346,132.666666666667,0.0189266014430985,0.0203583378492123,0.00459686358255295,0.0324529218903472,0.0160938118231822,0.0103989580416132,0.0186226021975586,0.0225665777057829,0.0142131684859182,4.50924975282289,3,0.0109272784380177,0.0117538918374961,0.00265400042681493,0.0187367031893819,0.00929176658840144,0.00600384122461701,0.0107517643917718,0.0130288197131224,0.00820597665138237,2.60341655863555,0.919811804799156,1.0138443735993,0.64113148144318,0.742277311042745,0.263704450775072,0.286542935137455,0.713362306401233,0.874597360649832,0.63140675512422,0.71136524487578,0.466274909972694,0.517939797640856,0.533486731073184,0.626008947892944,0.728132476734621,0.840249450142781,0.367561207077015,0.438176142755677,121.465069303978,143.868264029355
"48","45",0.973969590809132,0.705350489841123,0.268619100968008,0.798583642017663,0.681648333333333,0.499203101373578,0.603130953811725,0.780689146914829,0.404058964804068,131.333333333333,0.0127772456569365,0.00908682941105875,0.0178599082862952,0.0385660305625461,0.00798013767633949,0.0328824187870005,0.0422086234413199,0.0410957355453829,0.0337267001755469,8.7368949480541,3,0.00737694621953428,0.00524628340655498,0.0103114228567946,0.0222661081268613,0.00460733463560488,0.0189846733382808,0.0243691601059696,0.0237266339796725,0.0194721194252298,5.04424865014052,0.942229153020437,1.00571002859783,0.68277755422087,0.727923425461376,0.22425262926562,0.312985572670396,0.702780311104726,0.894386972930599,0.661824572386579,0.701472094280088,0.417518644811223,0.580887557935934,0.498278920560073,0.707982987063376,0.678601680454425,0.882776613375233,0.320277197005095,0.48784073260304,109.629683109271,153.036983557395
"49","46",0.975802658679042,0.713242442357817,0.262560216321225,0.805895660519917,0.673452333333333,0.50931166756643,0.611505648588212,0.79598481118457,0.378221093142882,133.333333333333,0.00109761487867006,0.00546134458267737,0.00653484398690685,0.0431295472946498,0.0398413958758141,0.025341192204589,0.0237874797083536,0.0403795731606107,0.00655765539778314,2.3094010767585,3,0.000633708245666698,0.00315310876494609,0.00377289393495287,0.0249008557405928,0.0230024406337917,0.0146307441409055,0.0137337078129607,0.0233131574340408,0.0037860641091629,1.33333333333333,0.973076032165959,0.978529285192124,0.699675710323125,0.72680917439251,0.246326763932944,0.278793668709505,0.698755925594558,0.913035395445276,0.57448081934945,0.772423847317217,0.446360656350297,0.572262678782563,0.552414273177195,0.670597023999229,0.695676390711916,0.896293231657225,0.361930974068585,0.394511212217178,127.596463027001,139.070203639666
"50","47",0.975103270520426,0.711590060019276,0.263513210501151,0.783355705845151,0.684964,0.516179261698788,0.617795212226596,0.792256750491796,0.418232402132988,141,0.00945222666230396,0.00934277803002798,0.00269991772954956,0.0340828054569073,0.0104834530093858,0.00934857779104339,0.00980268179629811,0.0243181138203387,0.0195177804366979,6.08276253029822,3,0.00545724560792255,0.00539405541061557,0.00155879822794528,0.0196777169052831,0.00605262441700568,0.00539740390419906,0.00565958097387296,0.0140400695603565,0.0112685957891116,3.51188458428425,0.951622637808585,0.998583903232268,0.688381312782371,0.734798807256181,0.256806243050553,0.270220177951748,0.698689323487398,0.868022088202905,0.658921659030022,0.711006340969978,0.492956107056826,0.539402416340751,0.593444000700124,0.642146423753069,0.731847206872055,0.852666294111536,0.369747547700524,0.466717256565452,125.889580206864,156.110419793136
"51","48",0.974346667089454,0.685156037438178,0.289190629651277,0.690530177468555,0.662540666666667,0.452590762531337,0.539995127595424,0.717196825267646,0.400656811690855,119.333333333333,0.0062267467077316,0.0334606586398138,0.0274255507198682,0.0334775753290595,0.0258532861418686,0.0460722200797297,0.0463986466588126,0.0410984009913938,0.00868319068593263,4.04145188432738,3,0.00359501388788446,0.0193185202729587,0.0158341490907896,0.0193282871280485,0.0149264017134442,0.0265998086651956,0.0267882711384998,0.0237281728756444,0.00501324247994805,2.33333333333333,0.958878570771261,0.989814763407648,0.602035153451012,0.768276921425344,0.221061784842531,0.357319474460022,0.607367270095676,0.773693084841434,0.598317543588979,0.726763789744355,0.338141023167219,0.567040501895454,0.424734499656089,0.655255755534758,0.615102737472288,0.819290913063005,0.37908657024961,0.422227053132099,109.293810297251,129.372856369415
"52","49",0.971838517546684,0.732062148567247,0.239776368979437,0.787891806660867,0.687000333333333,0.540299227276144,0.650715836715093,0.809172034403082,0.382989743771725,130.666666666667,0.00943911023378404,0.0153017527549467,0.0135694337418792,0.035006349748016,0.0398222778646995,0.0367325454016731,0.0466932228177908,0.0205310671418336,0.0101112578588329,2.3094010767585,3,0.00544967283438577,0.00883447107214159,0.00783431622362473,0.0202109254503632,0.0229914028449283,0.0212075449756761,0.0269583447631827,0.0118536171410879,0.00583773744664291,1.33333333333333,0.948390467849572,0.995286567243795,0.694050487492804,0.770073809641689,0.206068026894137,0.273484711064736,0.700931213101098,0.874852400220635,0.588076311121833,0.785924355544834,0.449050525995267,0.631547928557021,0.534723441030257,0.766708232399928,0.758170036253575,0.86017403255259,0.357871986811367,0.408107500732084,124.929796360334,136.403536972999
"53","5",0.971150775396633,0.699494531715745,0.271656243680888,0.817746909960949,0.671712333333333,0.501553030475096,0.598666201656947,0.764507671139039,0.410375819473537,127.666666666667,0.0126069402345699,0.00982538084989523,0.00499113308882354,0.0820224042472536,0.0255088980815192,0.0133489673894487,0.0169809635025189,0.0126695528381455,0.0175147642971081,7.37111479583199,3,0.00727862033808644,0.0056726862785776,0.00288163203239352,0.0473556571717321,0.0147275691740958,0.00770702991570176,0.0098039638492785,0.00731476974161547,0.0101121538817282,4.25571511160124,0.939833399730155,1.00246815106311,0.675086932614211,0.723902130817279,0.259257581750576,0.284054905611199,0.613991962361916,1.02150185755998,0.608344717623836,0.735079949042831,0.468392357170041,0.534713703780151,0.556483149838484,0.64084925347541,0.733034757142788,0.795980585135289,0.366866732970673,0.453884905976401,109.3558024247,145.977530908634
"54","50",0.980270129076147,0.70642186356282,0.273848265513327,0.830072680396021,0.665385333333333,0.498393733355668,0.601208220582578,0.769496578944296,0.394567973505955,139.666666666667,0.00501885123838655,0.0126345886086032,0.00761580526693748,0.0142666417948627,0.00898227756937704,0.00853213355601299,0.0144359036973444,0.0259069912770029,0.0113033604285429,8.38649708360608,3,0.00289763511350516,0.00729458313427721,0.00439698722096212,0.00823684948069593,0.00518592037261577,0.00492602960532594,0.00833457288565731,0.0149574083876709,0.00652599818616658,4.84194634877798,0.967802611445207,0.992737646707088,0.675035805527738,0.737807921597903,0.254929556444381,0.292766974582273,0.79463237749337,0.865512983298673,0.643072118885835,0.687698547780832,0.477198738627486,0.51958872808385,0.565347447804809,0.637068993360347,0.705140044915107,0.833853112973486,0.366488869595906,0.422647077416005,118.833452991797,160.499880341537
"55","51",0.978489727503267,0.701385951572828,0.277103775930439,0.735123607173864,0.675587,0.508588470307848,0.606230434484431,0.800451411912614,0.407510555564724,127,0.00252746006557998,0.0220636350723353,0.0196689999614198,0.0781008276742868,0.0381397345690816,0.0309717177995831,0.0375028873185815,0.0227774726972551,0.0258334417458786,7,3,0.00145922974922863,0.0127384456483145,0.0113559024224164,0.045091533881682,0.0220199860202802,0.0178815296088544,0.0216523020887712,0.0131505799932196,0.0149149445460775,4.04145188432738,0.972211168639417,0.984768286367117,0.646576843631343,0.756195059514314,0.22824327137386,0.325964280487018,0.541110395829255,0.929136818518474,0.580842647040797,0.770331352959204,0.431650458124215,0.585526482491481,0.513068097796819,0.699392771172042,0.743869033006999,0.857033790818229,0.343336728699481,0.471684382429966,109.611036017748,144.388963982252
"56","52",0.979518388525991,0.713247336793217,0.266271051732774,0.804051220877932,0.683281666666667,0.499511330749054,0.597674411029865,0.764370428856249,0.394626988238341,130.333333333333,0.00264827898373272,0.0144972287561113,0.01705591440116,0.0326383732522217,0.0314837729685203,0.0231365260351905,0.0227104619932848,0.050125773246925,0.0282935556657388,12.0968315410827,3,0.00152898458414731,0.00836997892484443,0.00984723677078496,0.0188437735830817,0.0181771647984803,0.01335787953453,0.0131118913452437,0.0289401286774503,0.016335291979946,6.98410894658566,0.972939698831265,0.986097078220718,0.67723422412429,0.749260449462145,0.223901811560467,0.308640291905081,0.722973007031905,0.885129434723959,0.60507163892738,0.761491694405954,0.442037013906144,0.556985647591965,0.541258495941074,0.654090326118656,0.639851105202916,0.888889752509581,0.324341899609572,0.46491207686711,100.283137909439,160.383528757228
"57","53",0.981332111653215,0.703266225206136,0.278065886447079,0.795596999108348,0.665571,0.492517153445976,0.594876549377801,0.773728929955789,0.373823167614941,131.333333333333,0.00217400283629516,0.00458475392620565,0.00596371220892845,0.0188218455746688,0.0182202620453164,0.0140110661281345,0.0159982041496111,0.0267799267481082,0.0536283820411136,9.60902353693305,3,0.00125516112275402,0.00264700891346303,0.0034431508491943,0.0108667976091806,0.010519473196569,0.00808929280071212,0.00923656747232854,0.0154613979168987,0.030962360807641,5.54777232569775,0.975931589222122,0.986732634084308,0.691877065078954,0.714655385333319,0.263251204046854,0.292880568847304,0.748840942711572,0.842353055505124,0.620309359935256,0.710832640064744,0.45771173569525,0.527322571196703,0.555134807129471,0.63461829162613,0.707203904002902,0.840253955908676,0.240602881366456,0.507043453863425,107.463195592141,155.203471074525
"58","6",0.969236567363436,0.704537358936497,0.264699208426939,0.771027721806885,0.677731,0.520775045962081,0.624223977789756,0.788336224123798,0.372747233581823,127.666666666667,0.0107368694710696,0.016498554392864,0.0109244313138727,0.0639783457494789,0.00327206738928161,0.0194533923362846,0.0159265300095432,0.019039161088891,0.0522012924598598,3.78593889720018,3,0.00619893447937589,0.00952544481995971,0.00630722335980795,0.0369379151407686,0.00188912898800833,0.0112314213020053,0.00919518638826639,0.0109922647798159,0.0301384302537464,2.185812841434,0.942564705004211,0.995908429722661,0.66355267777982,0.745522040093175,0.237561416620721,0.291837000233156,0.612096700395203,0.929958743218567,0.669602734002897,0.685859265997103,0.472450140438041,0.56909995148612,0.584660283975727,0.663787671603786,0.741040326062794,0.835632122184802,0.243072034380178,0.502422432783469,118.261873077749,137.071460255584
"59","7",0.97469805438591,0.707546395361466,0.267151659024444,0.81049455091796,0.637964,0.484134207038399,0.580263488876378,0.768119302566253,0.395120195736856,132.666666666667,0.00277554448777715,0.00446390309290701,0.00720280906346823,0.0671968798828064,0.0180507890963249,0.0200839461285912,0.0266025594800117,0.0311897813375623,0.0197943915812873,4.50924975282289,3,0.00160246135716592,0.00257723565232626,0.00415854375171486,0.0387961366890412,0.0104216279438483,0.0115954717037321,0.0153589948769178,0.0180074286512071,0.0114282973079011,2.60341655863555,0.967803219653182,0.981592889118638,0.696457445346777,0.718635345376156,0.249258889399345,0.285044428649542,0.643568247489123,0.977420854346796,0.593123354078968,0.682804645921032,0.434242919059604,0.534025495017194,0.514179067643,0.646347910109757,0.690639590524368,0.845599014608138,0.345948201128627,0.444292190345085,121.465069303978,143.868264029355
"60","8",0.974828774752563,0.694796321935636,0.280032452816926,0.737232817368589,0.651197333333333,0.479455184094075,0.574527036583262,0.746232971424821,0.381746892854727,124.666666666667,0.00507577930733975,0.00202751221044901,0.0031375167192038,0.0205846305186294,0.0186370765500744,0.0295932361832611,0.0405907267184873,0.0345074869789095,0.00807705743396776,5.77350269189626,3,0.00293050254943974,0.00117058472048799,0.00181144612241927,0.0118845419710997,0.0107601211630931,0.017085662876598,0.0234350669975212,0.0199229068963309,0.00466329128376135,3.33333333333333,0.962219839958678,0.987437709546447,0.689759702392626,0.699832941478647,0.272238429213505,0.287826476420348,0.686097760414815,0.788367874322363,0.604900268638516,0.697494398028151,0.405941510078502,0.552968858109648,0.473694081594516,0.675359991572008,0.660511621682778,0.831954321166863,0.361682369883034,0.401811415826419,110.324490900835,139.008842432498
"61","9",0.977378460541946,0.709234640523216,0.26814382001873,0.787719031581556,0.677041333333333,0.499770838509784,0.602517890737542,0.786668795120553,0.386526930798167,132,0.00449108452089976,0.00361801708280623,0.00452897230790031,0.020441955863463,0.0180388764709262,0.0042055815740058,0.00334462405067593,0.00281642026583622,0.0169997400307565,13,3,0.00259292885709484,0.00208886313669084,0.0026148033811186,0.0118021687205328,0.0104147501863676,0.00242809365385118,0.00193101959599585,0.00162606099863166,0.00981480448291092,7.50555349946513,0.966221988116921,0.988534932966972,0.700246987846061,0.718222293200372,0.256893229113202,0.279394410924258,0.736938398119192,0.83849966504392,0.6322302800143,0.721852386652367,0.489323594721954,0.510218082297614,0.594209384001631,0.610826397473453,0.779672419326051,0.793665170915054,0.344297235497813,0.42875662609852,99.7062097472457,164.293790252754
